country_code,h3,institution_count
US,17,1036
DE,13,163
IT,13,96
GB,12,145
CA,11,85
CN,11,604
FR,11,137
JP,11,382
AU,10,50
KR,9,138
NL,9,29
SE,9,27
CH,8,23
ES,8,75
BE,7,20
IN,7,470
PL,7,76
RU,7,225
AT,6,28
BR,6,160
GR,6,22
IL,6,17
IR,6,126
TR,6,112
TW,6,74
DK,5,12
FI,5,16
HU,5,20
MY,5,35
PT,5,34
ZA,5,22
AR,4,25
CL,4,23
CZ,4,24
EG,4,37
HK,4,7
IE,4,13
MA,4,21
MX,4,56
NO,4,13
NZ,4,12
SA,4,29
SI,4,6
TH,4,36
UA,4,56
DZ,3,36
GH,3,8
HR,3,9
ID,3,94
IQ,3,35
JO,3,10
LB,3,8
NG,3,49
PK,3,70
RO,3,36
RS,3,12
SG,3,12
SK,3,13
TN,3,8
VN,3,51
AE,2,16
AM,2,7
AZ,2,8
BA,2,6
BD,2,53
BG,2,22
BY,2,10
CM,2,3
CO,2,38
CU,2,14
CY,2,6
EC,2,13
ET,2,9
GE,2,7
IS,2,3
KW,2,3
KZ,2,16
LT,2,7
LV,2,8
LY,2,7
MK,2,3
MN,2,4
NP,2,6
OM,2,5
PE,2,23
PH,2,18
SD,2,13
TJ,2,3
TZ,2,4
UY,2,3
UZ,2,18
VE,2,11
YE,2,4
AF,1,3
AG,1,1
AL,1,7
AO,1,1
AW,1,1
BF,1,1
BH,1,2
BI,1,2
