country_code,h3,institution_count
US,35,2287
JP,25,722
CN,24,919
IT,24,131
GB,23,308
DE,22,285
FR,20,223
KR,17,217
AU,16,76
CA,16,172
TR,15,184
ES,14,115
BR,13,399
NL,12,56
TW,12,126
AT,11,52
BE,11,40
CH,11,59
IN,11,903
PL,11,163
SE,11,40
EG,9,60
IR,9,211
AR,8,81
FI,8,29
GR,8,44
IL,8,36
MX,8,229
PT,8,89
RU,8,362
SA,8,45
CL,7,54
CO,7,131
IE,7,20
NO,7,30
PK,7,161
RO,7,56
ZA,7,32
CZ,6,36
DK,6,23
HK,6,11
HU,6,36
MY,6,68
NG,6,110
NP,6,18
NZ,6,27
SG,6,28
TH,6,78
TN,6,25
AE,5,35
BD,5,90
BG,5,34
CY,5,20
EC,5,54
HR,5,20
ID,5,255
LB,5,19
MA,5,35
PE,5,73
PR,5,27
RS,5,19
VN,5,82
BA,4,13
ET,4,35
GH,4,27
IQ,4,56
JO,4,22
PH,4,98
SK,4,22
UA,4,115
VE,4,30
BH,3,8
BO,3,26
BY,3,23
CM,3,15
CR,3,25
CU,3,22
DZ,3,47
GE,3,19
JM,3,6
KE,3,25
KG,3,16
KZ,3,33
LK,3,19
LV,3,21
LY,3,12
MK,3,10
MM,3,27
MN,3,10
MO,3,5
OM,3,14
PS,3,13
PY,3,18
QA,3,9
SD,3,34
SI,3,28
SO,3,13
SY,3,14
TT,3,5
TZ,3,25
UY,3,7
