country_code,h3,institution_count
US,25,1714
IT,19,105
GB,18,244
CN,16,739
DE,16,206
JP,16,514
CA,13,127
FR,13,168
AU,12,62
ES,12,105
KR,12,175
BR,11,342
IN,11,913
TR,11,173
CH,9,48
IR,9,211
MX,9,180
NL,9,51
PL,9,132
TW,9,106
EG,8,55
NG,8,133
SA,8,47
SE,8,36
AT,7,45
BE,7,31
GR,7,38
IL,7,29
MY,7,65
PK,7,150
RO,7,45
ZA,7,32
AR,6,70
BD,6,94
DK,6,24
ET,6,36
FI,6,28
ID,6,301
IE,6,17
MA,6,32
NO,6,27
NZ,6,22
RU,6,224
TH,6,76
AE,5,32
CL,5,45
CO,5,108
CZ,5,22
DZ,5,53
HK,5,12
HU,5,29
NP,5,20
PT,5,59
SG,5,21
TN,5,23
BG,4,22
CM,4,13
EC,4,49
GH,4,29
HR,4,22
IQ,4,55
JO,4,21
LB,4,17
LK,4,20
PE,4,62
PH,4,81
PR,4,19
RS,4,16
SD,4,32
SK,4,19
UA,4,76
VE,4,20
VN,4,74
BA,3,12
BH,3,7
BJ,3,6
BO,3,19
BY,3,14
CI,3,10
CR,3,16
CU,3,23
CY,3,19
JM,3,5
KE,3,29
KW,3,6
KZ,3,25
LT,3,12
LY,3,12
OM,3,12
PS,3,13
PY,3,15
RW,3,6
SI,3,15
SY,3,10
TZ,3,27
UG,3,16
YE,3,13
AG,2,2
AL,2,8
AM,2,5
AZ,2,13
