country_code,h3,institution_count
US,20,1084
CN,13,645
GB,13,172
AU,11,52
BR,11,331
CA,11,103
DE,11,140
IT,11,73
FR,9,122
IN,9,725
JP,9,245
EG,8,46
ES,8,83
TR,8,121
AR,7,64
IR,7,174
KR,7,99
MX,7,117
PK,7,129
PL,7,71
BE,6,19
ET,6,36
ID,6,334
NG,6,105
NL,6,30
TH,6,65
ZA,6,26
BD,5,68
CH,5,30
CL,5,34
CZ,5,21
HU,5,25
IE,5,16
NZ,5,17
PT,5,45
RO,5,40
RU,5,375
SE,5,16
AT,4,27
CO,4,74
DZ,4,41
FI,4,15
GH,4,17
GR,4,24
IL,4,13
IQ,4,41
KE,4,29
KZ,4,47
PH,4,67
RS,4,12
SA,4,25
TN,4,17
VN,4,57
BG,3,21
CM,3,11
CR,3,13
DK,3,12
EC,3,40
HK,3,8
HR,3,15
LK,3,15
LT,3,12
MA,3,22
MY,3,36
NO,3,16
NP,3,13
PE,3,53
PR,3,14
SD,3,27
SK,3,19
TW,3,56
UA,3,101
UG,3,14
UY,3,7
VE,3,17
ZW,3,10
AE,2,17
AF,2,19
AM,2,8
AZ,2,13
BA,2,9
BI,2,3
BJ,2,3
BO,2,14
BY,2,15
CD,2,18
CI,2,7
CU,2,17
CY,2,7
EE,2,7
IS,2,2
JO,2,13
KG,2,13
KH,2,9
LB,2,9
LV,2,10
LY,2,7
MK,2,6
MM,2,8
MW,2,4
MZ,2,6
