country_code,h3,institution_count
GB,9,164
HU,9,55
US,8,981
AU,7,50
CA,6,90
NL,6,35
CN,5,334
DE,5,122
FR,5,114
ID,5,447
NZ,5,20
AT,4,28
BR,4,138
CH,4,26
CZ,4,26
ES,4,62
FI,4,17
IE,4,10
IT,4,63
PL,4,111
SE,4,24
SK,4,21
BE,3,15
DK,3,12
GR,3,29
IL,3,13
JP,3,166
MX,3,83
NO,3,18
PT,3,34
RO,3,47
RU,3,115
TR,3,77
TW,3,49
ZA,3,24
BA,2,9
BD,2,19
BG,2,11
CL,2,30
CO,2,50
EC,2,41
EG,2,24
FJ,2,3
HK,2,8
HR,2,14
IN,2,192
IQ,2,13
IR,2,37
KE,2,17
KR,2,52
KZ,2,18
LK,2,11
LT,2,8
MA,2,15
MY,2,33
NG,2,56
PE,2,37
PG,2,6
PH,2,45
RS,2,12
SG,2,8
SI,2,12
TH,2,28
UA,2,42
VN,2,30
WS,2,2
AD,1,1
AE,1,8
AF,1,3
AL,1,6
AM,1,4
AO,1,1
AR,1,31
AS,1,1
AW,1,1
AZ,1,4
BB,1,1
BF,1,3
BH,1,1
BI,1,1
BN,1,1
BO,1,4
BT,1,1
BW,1,2
BY,1,4
CD,1,3
CI,1,3
CM,1,5
CR,1,10
CU,1,13
CW,1,1
CY,1,6
DJ,1,1
DO,1,4
DZ,1,21
EE,1,5
ET,1,13
FM,1,1
FO,1,1
GD,1,1
GE,1,4
