country_code,h3,institution_count
US,7,558
DE,6,109
GB,6,98
JP,6,231
CN,5,500
ES,5,56
IT,5,46
KR,5,91
PL,5,39
TW,5,71
AU,4,29
BE,4,12
BR,4,106
CA,4,48
CH,4,16
FR,4,83
IE,4,10
IL,4,9
IN,4,333
IR,4,120
NL,4,17
SE,4,16
TR,4,76
AT,3,20
CZ,3,18
DK,3,5
EG,3,41
GR,3,16
HR,3,6
HU,3,14
MX,3,50
MY,3,30
PT,3,15
RO,3,21
RU,3,115
SA,3,28
TH,3,31
AE,2,8
AR,2,22
BG,2,8
CL,2,11
CO,2,23
CU,2,7
DZ,2,21
EE,2,3
FI,2,9
HK,2,8
ID,2,50
IQ,2,27
JO,2,11
MA,2,14
NO,2,8
NZ,2,8
PE,2,11
PK,2,43
PS,2,6
RS,2,4
SG,2,7
SI,2,5
SK,2,5
TN,2,8
UA,2,35
VN,2,29
YE,2,3
ZA,2,15
AL,1,1
AM,1,3
AZ,1,3
BA,1,2
BD,1,13
BF,1,1
BH,1,1
BI,1,1
BJ,1,1
BN,1,1
BY,1,6
CD,1,3
CG,1,1
CI,1,4
CM,1,5
CR,1,3
CY,1,2
EC,1,12
ET,1,13
FJ,1,1
GH,1,3
GY,1,1
HN,1,1
JM,1,1
KE,1,5
KH,1,1
KP,1,1
KW,1,2
KZ,1,12
LB,1,2
LI,1,1
LK,1,6
LR,1,1
LT,1,4
LV,1,2
LY,1,4
