country_code,h3,institution_count
US,12,717
IT,11,76
GB,10,137
CN,9,403
JP,9,260
CA,8,54
DE,8,106
NL,8,28
AU,7,42
ES,7,70
KR,7,92
SE,7,20
BR,6,175
FR,6,77
FI,5,12
IE,5,12
PL,5,55
TW,5,45
AR,4,35
AT,4,23
BE,4,13
CH,4,19
DK,4,8
EG,4,36
GR,4,23
HU,4,15
IL,4,15
IN,4,344
IR,4,100
MX,4,65
NO,4,14
NZ,4,11
RO,4,22
RU,4,77
TR,4,96
CL,3,23
CO,3,43
CZ,3,18
HK,3,8
HR,3,6
MA,3,15
MY,3,26
PK,3,77
PT,3,23
RS,3,9
SA,3,35
TH,3,22
TN,3,10
ZA,3,11
AE,2,17
BD,2,35
BG,2,5
BH,2,3
CR,2,6
CU,2,12
DZ,2,16
EC,2,20
ET,2,12
ID,2,58
IQ,2,32
IS,2,2
JO,2,11
LB,2,12
LK,2,10
MK,2,4
NG,2,39
PE,2,20
PH,2,16
PS,2,7
SG,2,9
SI,2,7
SY,2,7
UA,2,30
UY,2,4
VN,2,23
YE,2,6
AD,1,1
AF,1,2
AG,1,2
AL,1,3
AM,1,1
AO,1,1
AX,1,1
AZ,1,2
BA,1,7
BB,1,1
BF,1,3
BJ,1,2
BM,1,1
BN,1,1
BO,1,1
BW,1,1
BY,1,4
BZ,1,1
CD,1,2
CF,1,1
CI,1,1
CM,1,3
CV,1,1
CW,1,2
CY,1,8
