country_code,h3,institution_count
CN,27,997
US,27,2303
GB,21,299
DE,20,283
ES,20,117
FR,20,254
IT,20,133
BR,19,423
JP,19,714
AU,17,74
IN,17,1058
CA,16,185
PK,16,168
KR,15,247
PL,15,182
AR,12,88
EG,12,71
IR,12,260
TR,12,185
MX,11,257
PT,11,84
SA,11,48
ZA,11,38
BD,10,108
BE,10,42
CL,10,62
ID,10,469
MA,10,49
NG,10,147
TH,10,124
TN,10,32
TW,10,127
AT,9,55
CH,9,60
CZ,9,40
GR,9,47
HU,9,36
MY,9,73
NL,9,61
NZ,9,26
RO,9,64
RU,9,465
SE,9,36
ET,8,39
IL,8,39
KE,8,54
BG,7,36
CM,7,20
CO,7,154
DK,7,22
DZ,7,64
FI,7,33
GH,7,40
IE,7,21
NO,7,27
RS,7,19
SK,7,26
AE,6,36
EC,6,57
HK,6,10
IQ,6,60
JO,6,26
LK,6,22
NP,6,22
PE,6,78
PH,6,172
SI,6,30
UA,6,163
VN,6,111
CI,5,13
CR,5,29
CU,5,25
HR,5,25
KZ,5,58
LB,5,21
LT,5,25
LV,5,18
PR,5,26
TZ,5,34
UG,5,34
VE,5,40
AZ,4,28
BA,4,18
BJ,4,8
BO,4,35
CD,4,33
CY,4,22
EE,4,12
GE,4,23
KH,4,14
LY,4,14
MN,4,10
MW,4,8
MZ,4,16
NI,4,24
PS,4,17
QA,4,11
SD,4,41
SG,4,27
SN,4,13
UY,4,9
