country_code,h3,institution_count
US,14,745
DE,10,126
GB,9,140
IT,9,66
JP,9,264
CA,8,58
FR,8,86
NL,8,24
CN,7,394
AU,6,39
BE,6,20
BR,6,152
ES,6,59
TR,6,110
AT,5,23
CH,5,19
DK,5,6
IL,5,11
IN,5,383
KR,5,91
PL,5,49
SE,5,16
TW,5,53
CZ,4,19
EG,4,34
FI,4,7
HU,4,14
IR,4,120
PT,4,20
SA,4,30
TN,4,11
ZA,4,19
AR,3,29
BG,3,10
CL,3,23
CO,3,52
GR,3,15
HK,3,6
IE,3,10
LB,3,9
MX,3,62
MY,3,24
NO,3,11
NZ,3,10
PK,3,57
RO,3,23
RU,3,82
TH,3,24
BD,2,29
DZ,2,19
EC,2,19
EE,2,4
ET,2,14
HR,2,6
ID,2,43
IQ,2,33
JO,2,9
KE,2,6
KH,2,4
KZ,2,13
LK,2,10
LY,2,6
MA,2,13
MO,2,3
NG,2,53
NP,2,12
PE,2,22
PR,2,6
PS,2,8
QA,2,4
RS,2,4
SD,2,13
SG,2,7
SK,2,13
VE,2,9
VN,2,16
AE,1,10
AG,1,2
AL,1,3
AM,1,2
AO,1,1
AW,1,1
AZ,1,3
BA,1,4
BB,1,2
BF,1,1
BH,1,1
BJ,1,2
BN,1,1
BO,1,4
BT,1,1
BY,1,4
CD,1,5
CG,1,1
CM,1,9
CR,1,9
CU,1,9
CV,1,1
CW,1,1
CY,1,5
DJ,1,1
