country_code,h3,institution_count
CN,12,783
ES,12,72
BR,11,272
US,9,903
CA,8,79
EG,8,55
GB,8,135
IN,8,746
IR,8,208
IT,8,72
JP,8,315
PL,8,73
TR,8,138
DE,7,150
FR,7,130
TH,7,67
AR,6,36
AU,6,40
BE,6,19
MY,6,52
NL,6,24
RU,6,230
SA,6,39
SE,6,21
AT,5,23
BG,5,21
CZ,5,23
GR,5,30
HU,5,21
KR,5,121
MX,5,99
PK,5,107
PT,5,39
TW,5,76
ZA,5,26
CH,4,27
DK,4,9
FI,4,17
HK,4,6
ID,4,174
IE,4,17
IQ,4,51
JO,4,21
NG,4,111
NO,4,15
NZ,4,11
RO,4,39
SK,4,14
UA,4,65
VE,4,13
AE,3,20
BD,3,64
CL,3,30
CO,3,68
CU,3,13
DZ,3,43
ET,3,31
IL,3,12
KZ,3,32
MA,3,19
NP,3,14
RS,3,11
SY,3,12
TN,3,12
VN,3,63
AL,2,9
AZ,2,11
BA,2,11
BW,2,2
CD,2,4
CI,2,5
CM,2,7
CR,2,11
CY,2,8
EC,2,31
EE,2,4
GH,2,13
HR,2,10
KE,2,21
LB,2,11
LK,2,16
LT,2,9
LV,2,6
LY,2,12
MK,2,6
MN,2,7
MO,2,5
MT,2,3
OM,2,8
PE,2,48
PH,2,55
PR,2,8
PS,2,14
QA,2,3
SD,2,17
SG,2,14
SI,2,6
TZ,2,11
UY,2,3
UZ,2,25
XK,2,2
