country_code,h3,institution_count
GB,8,137
US,8,945
DE,6,154
AU,5,35
CA,5,68
FR,5,87
BE,4,17
CH,4,20
ES,4,60
GR,4,28
IE,4,10
NL,4,26
AT,3,32
IT,3,77
NZ,3,6
PL,3,35
PT,3,20
ZA,3,12
BG,2,10
BR,2,74
CY,2,6
CZ,2,8
DK,2,7
FI,2,6
IL,2,7
JP,2,44
KR,2,13
MX,2,20
NO,2,11
PH,2,6
RO,2,24
RS,2,8
RU,2,80
SE,2,9
SG,2,5
SK,2,9
TR,2,56
AE,1,2
AL,1,3
AM,1,2
AR,1,17
BA,1,3
BD,1,1
BI,1,1
BO,1,2
BY,1,1
CD,1,3
CG,1,1
CI,1,1
CL,1,11
CN,1,28
CO,1,19
CR,1,3
CU,1,3
DO,1,2
DZ,1,5
EC,1,5
EG,1,4
ET,1,1
GE,1,7
GH,1,3
GL,1,1
GT,1,2
HK,1,5
HN,1,1
HR,1,6
HT,1,1
HU,1,11
ID,1,16
IN,1,15
IQ,1,2
IR,1,11
IS,1,2
JO,1,4
KE,1,1
KW,1,1
KZ,1,2
LB,1,1
LK,1,1
LT,1,3
LU,1,1
LV,1,5
LY,1,1
MD,1,2
ME,1,1
MK,1,5
ML,1,1
MM,1,1
MN,1,3
MO,1,1
MT,1,1
MY,1,4
NE,1,1
NG,1,4
NI,1,3
PA,1,1
PE,1,5
PK,1,5
PR,1,5
QA,1,2
SA,1,3
