country_code,h3,institution_count
US,29,1992
GB,20,267
CN,19,813
IT,18,119
DE,17,226
CA,15,147
FR,15,192
JP,15,476
AU,14,66
BR,14,387
ES,14,112
IN,13,946
KR,12,183
IR,11,214
CH,10,51
NL,10,51
TW,10,109
ZA,10,38
BE,9,29
MX,9,212
NG,9,135
PL,9,101
SA,9,46
SE,9,37
TR,9,171
AR,8,83
AT,8,38
CL,8,55
CO,8,126
EG,8,63
ET,8,37
PK,8,151
RU,8,303
AE,7,39
BD,7,98
GR,7,40
ID,7,282
IE,7,20
IL,7,30
KE,7,51
MY,7,68
PT,7,80
RO,7,49
TH,7,90
TZ,7,34
DK,6,19
EC,6,51
FI,6,24
HK,6,11
HU,6,25
IQ,6,57
NP,6,20
UG,6,35
VN,6,103
BG,5,23
CM,5,19
KZ,5,41
LB,5,18
LK,5,21
MA,5,33
NO,5,24
NZ,5,19
PE,5,71
RS,5,15
SG,5,27
SK,5,20
TN,5,23
VE,5,29
ZM,5,15
BA,4,10
BH,4,10
BJ,4,7
BO,4,28
BW,4,7
CD,4,35
CI,4,11
CY,4,19
CZ,4,30
DO,4,13
GH,4,40
HR,4,20
JO,4,22
LT,4,13
MM,4,29
MW,4,6
PH,4,112
PR,4,25
PS,4,12
RW,4,10
SD,4,37
SN,4,15
SO,4,17
UA,4,95
ZW,4,15
AF,3,12
AL,3,13
AM,3,12
BF,3,5
BY,3,17
CR,3,20
CU,3,23
