country_code,h3,institution_count
US,7,521
AU,4,38
CA,4,54
CN,4,313
DE,4,93
GB,4,116
CH,3,18
DK,3,12
ES,3,45
GR,3,18
IN,3,350
IR,3,71
IT,3,53
NL,3,21
SA,3,37
SG,3,9
AE,2,23
AT,2,17
BD,2,45
BE,2,11
BR,2,91
CL,2,17
CY,2,7
CZ,2,10
EG,2,32
FI,2,15
FR,2,40
GE,2,3
GH,2,15
HK,2,7
HU,2,12
IE,2,12
IL,2,16
IQ,2,22
JO,2,17
JP,2,67
KR,2,46
KZ,2,11
LB,2,14
MA,2,16
MX,2,32
MY,2,39
NG,2,54
NO,2,7
PE,2,28
PH,2,52
PK,2,86
PL,2,38
PT,2,22
QA,2,4
RO,2,18
RU,2,62
SE,2,16
SI,2,7
TH,2,33
TR,2,104
TW,2,27
UG,2,9
ZA,2,18
AG,1,2
AL,1,4
AO,1,1
AR,1,12
AW,1,1
AZ,1,4
BA,1,3
BB,1,1
BF,1,1
BG,1,9
BH,1,7
BN,1,1
BO,1,5
BW,1,2
BY,1,2
CD,1,2
CM,1,3
CO,1,26
CR,1,6
CU,1,1
CV,1,1
DM,1,2
DO,1,2
DZ,1,5
EC,1,24
EE,1,3
ET,1,5
GD,1,1
GM,1,1
HN,1,1
HR,1,10
ID,1,84
JM,1,1
KE,1,10
KG,1,2
KH,1,4
KN,1,2
KW,1,3
KY,1,1
LK,1,6
LS,1,1
LT,1,3
