country_code,h3,institution_count
US,13,1031
GB,10,166
AU,8,50
CA,8,92
BR,7,227
DE,7,150
ES,7,82
IT,7,86
CH,6,35
CN,6,523
FR,6,139
NL,6,33
UA,6,211
AR,5,56
BE,5,18
GR,5,32
HK,5,10
IN,5,424
JP,5,200
KR,5,97
MX,5,104
MY,5,56
RU,5,434
SE,5,28
TR,5,173
ZA,5,33
AT,4,24
CL,4,38
CO,4,96
CZ,4,32
DK,4,11
IE,4,12
NG,4,118
NO,4,18
NZ,4,16
PH,4,59
PK,4,114
PL,4,90
PT,4,40
TH,4,60
TW,4,77
AE,3,26
BD,3,64
CR,3,15
EG,3,37
ET,3,23
FI,3,15
GH,3,31
HU,3,17
ID,3,193
IL,3,13
IR,3,100
KZ,3,58
LK,3,14
LV,3,22
PE,3,42
RO,3,35
SA,3,35
SG,3,13
SK,3,20
TN,3,17
VE,3,16
VN,3,73
AL,2,10
AM,2,8
AZ,2,21
BA,2,11
BB,2,3
BF,2,4
BG,2,25
BO,2,14
BY,2,20
CM,2,12
CU,2,11
CY,2,10
DO,2,8
DZ,2,46
EC,2,35
EE,2,6
GE,2,13
HR,2,15
IQ,2,38
IS,2,4
JM,2,5
JO,2,17
KE,2,26
KG,2,18
KH,2,10
KW,2,7
LB,2,16
LT,2,13
MA,2,24
MK,2,8
MM,2,4
MN,2,11
MO,2,4
MW,2,2
MZ,2,3
NP,2,11
OM,2,10
PA,2,6
