country_code,h3,institution_count
US,9,686
GB,8,122
CN,7,554
PK,6,125
SA,6,38
AU,5,39
CA,5,55
EG,5,45
FR,5,90
IN,5,573
IR,5,169
IT,5,60
MA,5,26
TR,5,113
BD,4,64
BR,4,129
DE,4,98
ES,4,55
HK,4,8
JO,4,24
KR,4,53
MX,4,58
MY,4,48
NG,4,111
PL,4,47
ZA,4,23
AE,3,21
AT,3,15
BE,3,10
CH,3,17
CL,3,25
CO,3,47
CY,3,12
DZ,3,46
ET,3,30
GH,3,23
ID,3,89
IE,3,11
IL,3,15
IQ,3,41
JP,3,104
KW,3,6
LB,3,13
NL,3,19
NZ,3,10
PH,3,51
PT,3,19
RO,3,23
RU,3,121
SD,3,21
SE,3,17
TH,3,44
TN,3,13
TW,3,44
VN,3,42
YE,3,11
AF,2,8
AR,2,25
BG,2,11
BW,2,3
CD,2,11
CM,2,9
CR,2,7
CZ,2,8
DK,2,8
EC,2,19
FI,2,8
GR,2,24
HU,2,12
KE,2,31
KZ,2,23
LK,2,12
MG,2,4
MO,2,4
NO,2,13
NP,2,12
OM,2,10
PE,2,27
PS,2,9
RS,2,6
RW,2,6
SG,2,14
SK,2,7
SN,2,5
TZ,2,16
UA,2,40
UG,2,12
UZ,2,10
ZM,2,8
AL,1,4
AM,1,3
AO,1,1
AX,1,1
AZ,1,7
BA,1,4
BB,1,1
BF,1,4
BH,1,5
BI,1,2
BJ,1,3
BN,1,2
