country_code,h3,institution_count
US,14,975
DE,10,120
CA,9,79
GB,9,155
KR,9,100
CN,8,352
JP,8,243
AU,7,53
IN,7,492
IT,7,64
NL,7,31
TR,7,123
BE,6,13
FR,6,86
AT,5,29
BR,5,236
CH,5,27
EG,5,38
ES,5,73
IR,5,99
PL,5,46
SE,5,28
TW,5,46
DK,4,14
FI,4,13
GR,4,14
IE,4,11
IL,4,13
SA,4,31
ZA,4,17
CL,3,23
CO,3,56
ET,3,26
HK,3,6
HU,3,9
LB,3,7
MY,3,24
NG,3,41
NO,3,18
NP,3,11
NZ,3,12
PK,3,70
RO,3,17
RU,3,59
SG,3,12
TH,3,21
AE,2,10
AR,2,19
BA,2,7
BD,2,25
BG,2,6
BH,2,4
CR,2,6
CU,2,11
CZ,2,12
DO,2,4
EC,2,23
GH,2,8
HR,2,7
ID,2,63
IQ,2,22
IS,2,2
JO,2,12
KE,2,7
LK,2,7
LT,2,5
LV,2,5
LY,2,8
MA,2,8
MX,2,64
OM,2,9
PE,2,23
PS,2,6
PT,2,34
QA,2,3
RS,2,8
SD,2,12
SI,2,5
SK,2,9
TN,2,8
TZ,2,5
UA,2,24
VE,2,11
VN,2,15
AF,1,1
AG,1,2
AL,1,2
AM,1,1
AO,1,2
AW,1,1
AZ,1,1
BB,1,1
BF,1,3
BI,1,2
BJ,1,2
BN,1,2
BO,1,9
BW,1,1
BY,1,3
CD,1,5
CI,1,3
