country_code,h3,institution_count
US,13,1731
GB,10,220
AU,9,58
CA,8,133
BR,6,341
ES,6,92
NL,6,47
NZ,6,20
SE,6,31
DE,5,163
IE,5,19
IT,5,78
NO,5,25
TR,5,184
ZA,5,33
AT,4,29
BE,4,19
CH,4,44
CN,4,449
DK,4,16
FI,4,18
FR,4,110
IL,4,27
IN,4,486
MX,4,107
PL,4,116
PT,4,54
AR,3,62
BD,3,53
CL,3,46
CO,3,100
CZ,3,20
GH,3,29
GR,3,30
HK,3,12
HU,3,21
ID,3,340
IR,3,116
JP,3,200
KR,3,78
MY,3,60
NG,3,105
PH,3,101
PK,3,118
RO,3,36
RU,3,116
SA,3,33
TH,3,50
TW,3,82
AE,2,21
BG,2,14
BO,2,14
CD,2,15
CR,2,13
CU,2,16
CY,2,16
EC,2,40
EE,2,7
EG,2,37
ET,2,28
GY,2,2
HR,2,13
IQ,2,32
IS,2,4
KE,2,34
KG,2,9
KW,2,5
KZ,2,22
LB,2,17
LK,2,14
LT,2,14
LV,2,10
LY,2,3
MA,2,19
MK,2,7
MN,2,8
MT,2,2
MZ,2,3
NP,2,11
PE,2,42
PR,2,14
RS,2,11
SG,2,15
SI,2,10
SK,2,15
TZ,2,19
UA,2,51
UG,2,17
VE,2,15
VN,2,34
ZW,2,13
AD,1,1
AF,1,8
AG,1,1
AL,1,12
AM,1,5
AO,1,3
AW,1,1
AZ,1,4
BA,1,9
BB,1,2
