country_code,h3,institution_count
US,22,1782
GB,16,230
AU,13,68
IT,13,92
CA,12,151
DE,12,201
CN,11,570
ET,11,40
FR,11,142
BR,10,354
ID,10,499
JP,10,406
TR,10,172
IN,9,814
NG,9,129
NL,9,52
ES,8,97
IR,8,196
SE,8,37
TW,8,85
ZA,8,33
BE,7,36
IL,7,30
KR,7,131
PL,7,115
RU,7,412
BD,6,92
CH,6,41
EG,6,59
GH,6,39
KE,6,57
NO,6,28
NP,6,22
NZ,6,16
PK,6,146
TZ,6,33
AT,5,35
CL,5,43
FI,5,27
GR,5,34
IE,5,18
MX,5,161
MY,5,61
PT,5,62
RO,5,46
SA,5,44
TH,5,69
UA,5,157
UG,5,29
AR,4,63
BA,4,10
CD,4,30
CM,4,15
CO,4,103
CZ,4,28
DK,4,21
HK,4,9
HR,4,21
HU,4,25
LB,4,14
LK,4,19
MA,4,34
PH,4,104
RS,4,13
RW,4,10
SG,4,19
TN,4,15
YE,4,16
AE,3,27
AF,3,12
AM,3,7
BF,3,5
BG,3,19
BI,3,5
BJ,3,5
BT,3,3
BY,3,23
CI,3,10
CU,3,25
CY,3,15
EC,3,41
EE,3,8
GE,3,20
GT,3,10
IQ,3,49
JO,3,19
KH,3,15
KZ,3,40
LV,3,13
MN,3,11
MW,3,7
PE,3,56
PG,3,4
PR,3,14
PS,3,12
SD,3,32
SK,3,18
SL,3,3
SN,3,14
SO,3,18
UY,3,7
