country_code,h3,institution_count
US,5,666
AU,4,31
GB,4,109
AT,3,18
BE,3,13
BR,3,96
CA,3,47
CH,3,19
CN,3,128
DE,3,114
DK,3,14
HK,3,6
IT,3,52
NL,3,19
PT,3,28
SE,3,16
TR,3,75
CL,2,20
CZ,2,9
EG,2,28
ES,2,39
FI,2,7
FR,2,46
GR,2,16
ID,2,49
IL,2,10
IQ,2,12
IR,2,32
JP,2,83
KR,2,28
MX,2,30
NO,2,7
NZ,2,10
PL,2,23
RO,2,15
RS,2,8
RU,2,54
SG,2,7
SI,2,2
SK,2,6
ZA,2,7
AE,1,12
AL,1,5
AM,1,1
AR,1,11
BA,1,3
BD,1,3
BG,1,6
BH,1,1
BJ,1,1
BN,1,2
BO,1,2
BY,1,2
CD,1,1
CO,1,28
CR,1,7
CY,1,9
DO,1,1
DZ,1,5
EC,1,10
EE,1,2
ET,1,1
FM,1,1
GE,1,1
GH,1,8
GY,1,1
HN,1,2
HR,1,2
HU,1,6
IE,1,6
IN,1,95
JM,1,1
JO,1,4
KE,1,3
KN,1,1
KW,1,1
KZ,1,2
LB,1,2
LK,1,1
LR,1,1
LT,1,7
LU,1,1
LV,1,1
LY,1,1
MA,1,3
MC,1,1
MD,1,1
ME,1,2
MK,1,6
MN,1,2
MO,1,1
MT,1,1
MY,1,14
,1,1
NG,1,26
NP,1,2
OM,1,2
PE,1,11
PF,1,1
PH,1,8
PK,1,7
