country_code,h3,institution_count
CN,10,574
US,8,725
FR,7,97
DE,6,100
GB,6,106
AU,5,40
CA,5,71
IN,5,373
IT,5,56
JP,5,190
BR,4,125
CM,4,9
ES,4,57
GR,4,19
KR,4,79
MA,4,20
MX,4,66
NL,4,20
PL,4,42
PT,4,22
SE,4,18
TN,4,14
AR,3,25
AT,3,13
BE,3,15
CH,3,17
CL,3,23
CZ,3,15
DK,3,8
DZ,3,41
EG,3,26
FI,3,13
GH,3,11
HU,3,13
IL,3,11
IQ,3,29
IR,3,108
MY,3,26
NZ,3,10
PK,3,50
RU,3,126
TH,3,34
TR,3,60
TW,3,44
VN,3,43
ZA,3,24
AE,2,9
BD,2,29
BG,2,5
CI,2,6
CO,2,31
CR,2,7
DO,2,3
EE,2,3
ET,2,24
HK,2,6
HR,2,4
ID,2,99
IE,2,8
JM,2,3
JO,2,12
KZ,2,16
LK,2,12
LV,2,3
MG,2,2
MN,2,4
NG,2,71
NO,2,10
NP,2,6
OM,2,7
PH,2,17
PS,2,6
RO,2,18
RS,2,5
SA,2,19
SI,2,6
SK,2,12
TG,2,3
TZ,2,6
UA,2,35
AF,1,3
AL,1,7
AM,1,3
AO,1,2
AZ,1,6
BA,1,2
BF,1,3
BH,1,1
BI,1,1
BJ,1,3
BN,1,2
BO,1,4
BW,1,2
BY,1,4
CD,1,4
CF,1,1
CG,1,1
CU,1,6
CV,1,1
CY,1,4
DJ,1,1
