country_code,h3,institution_count
US,15,1487
AU,14,58
GB,13,217
ES,12,100
BR,11,364
CA,11,101
CN,10,650
DE,10,167
IT,10,99
JP,10,496
FR,9,150
NL,8,43
PL,8,118
SE,8,28
TR,8,166
AT,7,37
CH,7,35
IE,7,16
NO,7,23
PT,7,69
BE,6,25
CL,6,45
FI,6,29
IR,6,184
KR,6,191
NZ,6,23
TW,6,91
DK,5,17
GR,5,33
IL,5,23
IN,5,567
MY,5,54
RO,5,48
SA,5,41
TN,5,15
ZA,5,23
AR,4,53
BA,4,10
CZ,4,28
EG,4,42
HK,4,12
HU,4,29
LB,4,11
LT,4,13
MX,4,101
RS,4,13
SG,4,16
TH,4,60
CO,3,95
CY,3,14
HR,3,20
ID,3,134
JO,3,18
LV,3,7
MK,3,6
NG,3,53
NP,3,13
PK,3,97
PR,3,16
QA,3,8
RU,3,161
SI,3,13
SK,3,17
UA,3,82
AE,2,21
AG,2,2
AL,2,6
BD,2,42
BG,2,11
BH,2,3
BY,2,9
CM,2,8
CR,2,9
CU,2,15
DZ,2,26
EC,2,38
EE,2,4
ET,2,22
GH,2,11
IQ,2,40
IS,2,3
JM,2,3
KE,2,6
KW,2,4
KZ,2,20
LK,2,12
LY,2,8
MA,2,17
MD,2,4
MN,2,5
MO,2,4
MT,2,3
PE,2,29
PH,2,48
SD,2,13
SY,2,7
UY,2,9
UZ,2,7
VE,2,13
VN,2,33
XK,2,6
