country_code,h3,institution_count
US,11,1317
AU,9,52
GB,9,187
CA,8,105
CN,8,736
DE,8,223
NL,8,49
SE,8,34
FI,7,33
FR,7,178
IN,7,755
DK,6,15
ES,6,77
HK,6,10
ID,6,468
IT,6,84
MY,6,76
NZ,6,21
PT,6,63
TW,6,118
AE,5,38
AT,5,36
BE,5,22
BR,5,275
CH,5,44
GR,5,39
IE,5,18
IL,5,22
IR,5,196
KR,5,119
MA,5,42
NO,5,23
RU,5,272
TH,5,78
TR,5,165
ZA,5,37
CZ,4,26
HU,4,21
JO,4,27
JP,4,193
LK,4,17
MX,4,108
PL,4,85
RO,4,50
SA,4,45
SG,4,22
SI,4,24
TN,4,22
UA,4,137
BD,3,73
BG,3,29
BH,3,8
CL,3,36
CO,3,105
EC,3,45
EG,3,52
GH,3,36
IQ,3,53
KE,3,42
KW,3,8
LT,3,23
LV,3,23
MK,3,9
NG,3,118
OM,3,19
PE,3,61
PK,3,128
RS,3,18
SK,3,18
TZ,3,23
VN,3,75
AL,2,16
AR,2,35
AZ,2,13
BA,2,15
BY,2,13
CM,2,11
CR,2,11
CU,2,17
CY,2,19
DZ,2,54
EE,2,5
ET,2,32
FJ,2,3
HR,2,19
IS,2,3
KZ,2,33
LB,2,22
LU,2,2
LY,2,11
MM,2,8
MO,2,5
NP,2,13
PH,2,112
PR,2,11
PS,2,16
QA,2,9
RW,2,6
SO,2,6
UG,2,24
UY,2,5
