country_code,h3,institution_count
US,24,1420
DE,18,199
IT,18,102
CN,17,757
GB,15,207
JP,14,468
CA,13,114
FR,13,160
AU,11,59
TR,11,164
ES,10,98
KR,10,175
NL,10,42
BR,9,315
CH,9,43
IR,9,201
PL,9,115
BE,8,27
TW,8,98
AT,7,38
EG,7,48
GR,7,32
IL,7,20
IN,7,700
SE,7,31
DK,6,18
FI,6,23
IE,6,16
MX,6,154
RU,6,195
SA,6,44
TH,6,55
AR,5,62
CL,5,40
CZ,5,23
MA,5,27
NO,5,20
PK,5,122
PT,5,47
RO,5,31
RS,5,13
TN,5,18
ZA,5,21
AE,4,25
BA,4,11
CO,4,85
HK,4,11
HR,4,19
HU,4,27
ID,4,193
IQ,4,52
KE,4,27
LB,4,13
MY,4,49
NG,4,90
NP,4,16
NZ,4,19
SG,4,21
SK,4,17
BD,3,55
BG,3,20
CM,3,12
CR,3,13
CY,3,14
DZ,3,36
EC,3,38
ET,3,32
GH,3,14
JO,3,19
KZ,3,24
LK,3,16
LY,3,10
MN,3,9
PE,3,54
PH,3,45
PR,3,18
SY,3,11
TZ,3,12
UA,3,62
VE,3,14
VN,3,55
AF,2,7
AG,2,3
BH,2,4
BO,2,17
BY,2,10
CD,2,9
CI,2,3
CU,2,19
DO,2,8
EE,2,7
GE,2,13
GT,2,7
HN,2,3
IS,2,2
JM,2,3
KG,2,7
KH,2,9
KN,2,4
KW,2,5
LT,2,11
