country_code,h3,institution_count
US,12,493
GB,7,70
CA,6,36
DE,6,53
CH,5,13
CN,5,254
JP,5,115
AU,4,18
BE,4,8
ES,4,34
FR,4,42
IL,4,12
IT,4,39
KR,4,52
NL,4,16
SE,4,9
BR,3,45
DK,3,6
HK,3,6
IN,3,102
RU,3,30
SG,3,6
TW,3,25
AE,2,6
AR,2,6
AT,2,12
CL,2,8
FI,2,5
GR,2,7
HU,2,3
IR,2,16
MO,2,2
MX,2,19
MY,2,7
PT,2,12
TH,2,12
TR,2,19
UA,2,11
AG,1,1
AZ,1,2
BA,1,1
BD,1,7
BG,1,2
BI,1,1
CO,1,11
CU,1,1
CY,1,2
CZ,1,4
DZ,1,1
EC,1,1
EE,1,1
EG,1,11
ET,1,1
GD,1,1
GE,1,2
GT,1,1
HR,1,3
ID,1,10
IE,1,6
IQ,1,3
JM,1,1
JO,1,2
KE,1,1
KH,1,1
KW,1,1
KZ,1,1
LB,1,1
LK,1,3
LT,1,3
LV,1,3
MA,1,1
MM,1,1
MT,1,1
NG,1,8
NO,1,4
NP,1,3
NZ,1,4
OM,1,1
PE,1,3
PH,1,3
PK,1,9
PL,1,17
PR,1,4
PS,1,1
QA,1,1
RO,1,8
RS,1,1
SA,1,10
SD,1,2
SK,1,2
SN,1,1
SV,1,1
SX,1,1
TJ,1,1
TN,1,1
UY,1,1
VE,1,3
VN,1,2
YE,1,2
ZA,1,2
