country_code,h3,institution_count
ID,10,510
US,10,1382
BR,8,402
GB,8,174
AU,7,55
CA,6,116
ES,6,103
NL,6,42
NZ,6,23
CO,5,159
DE,5,151
FR,5,133
IT,5,94
MX,5,191
RU,5,458
SE,5,27
AR,4,79
BE,4,22
CH,4,34
CL,4,56
CN,4,653
DK,4,15
FI,4,20
HK,4,11
IE,4,19
IL,4,37
MY,4,65
NO,4,25
PL,4,66
PT,4,79
AT,3,31
BO,3,23
CR,3,24
CZ,3,25
FJ,3,3
GR,3,30
IN,3,426
IR,3,155
JP,3,242
KR,3,119
KZ,3,53
NG,3,97
PE,3,74
RO,3,35
SG,3,16
SI,3,16
TR,3,143
TW,3,88
UA,3,130
VE,3,34
ZA,3,27
AE,2,22
AM,2,8
BA,2,8
BD,2,45
BG,2,17
CU,2,25
CY,2,14
DZ,2,22
EC,2,55
EE,2,9
EG,2,34
ET,2,26
GE,2,12
GH,2,24
GT,2,8
HN,2,5
HR,2,15
HU,2,22
IQ,2,25
IS,2,4
JM,2,4
JO,2,16
KE,2,34
KG,2,15
LB,2,9
LK,2,18
LT,2,13
LV,2,17
MK,2,8
MN,2,7
MO,2,4
NI,2,13
NP,2,19
PA,2,12
PG,2,5
PH,2,120
PK,2,103
PR,2,11
PY,2,20
QA,2,6
RS,2,8
SA,2,31
SK,2,21
SV,2,8
TH,2,71
TN,2,12
TT,2,2
UG,2,11
UY,2,6
UZ,2,34
