country_code,h3,institution_count
US,15,1023
GB,11,171
CA,9,84
ES,9,64
IT,9,71
AU,8,52
BR,8,301
DE,8,122
FR,7,107
TR,7,109
CN,6,363
JP,6,218
MX,6,93
TH,6,47
AR,5,46
BE,5,20
EG,5,36
IN,5,474
IR,5,136
KR,5,82
NL,5,33
PL,5,49
CH,4,26
DK,4,13
ET,4,26
FI,4,18
GR,4,27
NG,4,76
NO,4,12
NZ,4,16
PT,4,35
RO,4,22
SE,4,22
ZA,4,20
AT,3,29
BD,3,34
CL,3,30
CO,3,69
CZ,3,16
HU,3,17
ID,3,73
IE,3,15
IL,3,14
IQ,3,38
PE,3,47
PK,3,65
PR,3,12
RU,3,135
SA,3,31
SD,3,17
SK,3,11
TN,3,11
TW,3,32
UA,3,40
VE,3,13
BF,2,3
BG,2,13
BO,2,9
CM,2,10
CR,2,10
CU,2,15
DZ,2,26
EC,2,33
GH,2,10
GT,2,4
HK,2,4
HR,2,5
KE,2,10
KG,2,6
KH,2,3
KW,2,2
KZ,2,20
LB,2,7
LK,2,8
LT,2,6
LY,2,7
MK,2,5
MY,2,27
NP,2,8
PA,2,3
PH,2,29
PS,2,4
PY,2,8
RS,2,6
SG,2,10
SI,2,5
SN,2,3
TZ,2,11
UG,2,10
UY,2,3
VN,2,24
YE,2,6
AE,1,14
AF,1,2
AG,1,1
AL,1,2
AM,1,2
AZ,1,9
BA,1,6
BB,1,2
BH,1,3
