country_code,h3,institution_count
US,11,1361
AU,9,64
GB,8,193
CA,7,101
BR,6,276
IR,6,144
IT,6,73
NL,6,34
BE,5,20
CN,5,386
DE,5,126
ES,5,82
IE,5,13
JP,5,262
KR,5,106
SE,5,28
CH,4,25
FR,4,88
IL,4,20
IN,4,435
NO,4,22
NZ,4,18
PL,4,49
PT,4,46
RU,4,126
SA,4,38
SG,4,12
TR,4,145
TW,4,62
ZA,4,23
AT,3,23
BG,3,11
CL,3,38
CO,3,67
CZ,3,13
DK,3,15
EG,3,39
FI,3,22
GR,3,21
HK,3,9
HU,3,10
MY,3,49
NG,3,80
NP,3,14
PK,3,76
RO,3,26
TH,3,33
TN,3,15
AE,2,18
AF,2,5
AL,2,7
AR,2,36
BA,2,4
BD,2,36
BH,2,5
CD,2,9
CM,2,7
CR,2,5
CU,2,14
DZ,2,13
ET,2,26
FJ,2,3
GH,2,18
GN,2,3
HR,2,10
ID,2,128
IQ,2,29
JM,2,3
JO,2,17
KE,2,27
LB,2,13
LK,2,15
LT,2,5
MA,2,16
MK,2,5
ML,2,2
MM,2,11
MT,2,3
MX,2,75
OM,2,7
PE,2,41
PH,2,59
PR,2,14
PS,2,12
QA,2,5
RS,2,7
RW,2,4
SD,2,21
SK,2,12
SY,2,7
TZ,2,14
UA,2,43
UG,2,13
VE,2,10
VN,2,34
AG,1,2
AM,1,4
AO,1,2
AS,1,1
AZ,1,6
BB,1,2
