country_code,h3,institution_count
CN,5,522
DE,4,95
GB,4,75
IT,4,42
KR,4,53
AU,3,30
BD,3,47
CA,3,41
DZ,3,40
EG,3,34
ES,3,47
FR,3,58
GR,3,22
ID,3,99
IN,3,299
IR,3,93
JP,3,88
MA,3,22
MY,3,40
PL,3,16
TR,3,98
US,3,264
AE,2,12
AT,2,10
BA,2,6
BR,2,63
CH,2,9
CM,2,9
CO,2,32
CY,2,12
DK,2,7
EC,2,12
ET,2,21
FI,2,10
GH,2,11
HK,2,4
HR,2,8
HU,2,10
IE,2,8
IQ,2,29
JO,2,15
KE,2,13
LK,2,6
LV,2,3
LY,2,7
MX,2,30
NG,2,68
NL,2,16
NO,2,10
NP,2,5
OM,2,10
PE,2,13
PH,2,23
PK,2,59
PT,2,21
QA,2,3
RO,2,17
RU,2,56
SA,2,29
SE,2,14
SG,2,6
SI,2,5
TN,2,11
TW,2,34
UA,2,23
VN,2,19
ZA,2,18
AF,1,3
AL,1,3
AM,1,1
AR,1,14
AZ,1,2
BE,1,6
BF,1,2
BG,1,7
BH,1,2
BJ,1,3
BN,1,2
BO,1,2
BT,1,1
BW,1,2
BY,1,3
CD,1,2
CL,1,11
CR,1,3
CU,1,2
CZ,1,8
DJ,1,1
DO,1,2
EE,1,3
FJ,1,2
GD,1,1
GE,1,1
GT,1,1
HN,1,2
IL,1,7
IS,1,1
JM,1,3
KH,1,1
KW,1,3
KZ,1,8
