country_code,h3,institution_count
US,16,690
CN,11,397
JP,11,241
DE,10,107
IT,10,66
CA,9,54
GB,9,136
NL,9,24
TR,9,125
TW,9,65
FR,8,75
AU,7,44
IN,7,520
KR,7,90
PL,7,63
BE,6,13
BR,6,213
EG,6,33
SE,6,18
CH,5,21
ES,5,69
FI,5,12
GR,5,16
IL,5,12
IR,5,86
RO,5,20
SA,5,39
TH,5,19
AT,4,19
CZ,4,8
DK,4,11
HU,4,14
ID,4,68
IE,4,7
NG,4,53
NO,4,12
NP,4,14
PT,4,32
RS,4,6
RU,4,94
SG,4,11
TN,4,10
BD,3,37
CL,3,21
CO,3,34
HK,3,8
HR,3,8
LB,3,7
MA,3,14
MX,3,40
MY,3,34
NZ,3,7
PK,3,79
ZA,3,18
AE,2,12
AR,2,18
BA,2,5
BG,2,7
BH,2,3
BJ,2,3
BY,2,7
CM,2,6
CR,2,4
CU,2,8
DZ,2,8
GH,2,8
IQ,2,31
JO,2,10
LK,2,7
LT,2,4
MO,2,2
PE,2,15
PH,2,19
PR,2,8
QA,2,3
SI,2,7
SY,2,5
TZ,2,8
UA,2,33
UG,2,5
UY,2,3
VE,2,8
VN,2,16
YE,2,8
AD,1,1
AF,1,1
AG,1,1
AL,1,3
AM,1,1
AO,1,2
AZ,1,4
BF,1,1
BI,1,1
BN,1,2
BO,1,5
BW,1,1
BZ,1,1
CD,1,3
CF,1,1
CG,1,2
CI,1,3
