country_code,h3,institution_count
US,12,622
CN,11,570
FR,9,95
GB,9,121
IT,9,64
BR,8,185
CA,8,53
DE,8,90
ES,8,68
IR,8,188
JP,8,239
AU,7,37
IN,7,604
KR,7,109
NL,7,24
TR,7,124
TW,7,64
CH,6,18
EG,6,47
GR,6,25
SA,6,38
SE,6,17
TH,6,57
BD,5,60
BE,5,14
HK,5,7
MX,5,88
MY,5,39
PK,5,99
PL,5,52
PT,5,23
TN,5,13
ZA,5,20
AR,4,32
BG,4,10
CL,4,25
CO,4,48
CZ,4,15
DZ,4,35
ET,4,27
HU,4,12
IE,4,12
IL,4,11
IQ,4,47
LB,4,14
MA,4,20
NG,4,99
NO,4,7
NP,4,13
RO,4,29
RU,4,95
SG,4,14
AE,3,17
AT,3,16
CM,3,12
DK,3,7
FI,3,10
HR,3,11
ID,3,113
JO,3,18
KE,3,16
NZ,3,8
OM,3,9
PE,3,38
RS,3,11
SK,3,7
UA,3,24
VE,3,11
VN,3,61
BA,2,6
BF,2,2
BH,2,3
BY,2,6
CI,2,5
CR,2,3
CU,2,8
CY,2,9
EC,2,20
FJ,2,3
GA,2,3
GH,2,13
KH,2,4
KZ,2,17
LK,2,11
LT,2,3
LV,2,6
LY,2,9
MM,2,8
MN,2,4
MO,2,3
PH,2,24
PR,2,7
PS,2,11
QA,2,5
RW,2,3
SD,2,19
SI,2,3
SN,2,4
SY,2,6
TG,2,3
TZ,2,11
