country_code,h3,institution_count
US,8,1259
CA,5,80
GB,5,158
NG,5,112
AU,4,50
ZA,4,23
GH,3,20
HR,3,9
IE,3,12
IN,3,257
IR,3,54
NZ,3,15
PK,3,40
SE,3,16
BD,2,19
CH,2,8
CL,2,9
CN,2,124
DE,2,38
DK,2,8
ES,2,20
ET,2,7
FI,2,7
GR,2,16
HK,2,8
IL,2,12
JP,2,50
KE,2,27
KW,2,2
LK,2,13
LT,2,8
MX,2,15
MY,2,18
NL,2,14
NO,2,14
PH,2,27
SA,2,17
SG,2,9
SI,2,8
TH,2,12
TR,2,19
TW,2,15
TZ,2,13
UG,2,8
ZW,2,6
AE,1,13
AM,1,1
AR,1,7
AT,1,7
AZ,1,3
BA,1,2
BB,1,1
BE,1,8
BG,1,2
BH,1,3
BN,1,1
BR,1,14
BS,1,1
BT,1,2
BW,1,2
CD,1,1
CM,1,3
CO,1,8
CR,1,3
CU,1,2
CY,1,6
CZ,1,7
DO,1,1
DZ,1,1
EC,1,4
EE,1,3
EG,1,10
FJ,1,2
FR,1,17
GD,1,1
GT,1,1
GU,1,2
HU,1,8
ID,1,33
IQ,1,1
IS,1,1
IT,1,23
JM,1,2
JO,1,4
KG,1,1
KH,1,4
KN,1,1
KR,1,12
KZ,1,5
LB,1,3
LI,1,1
LR,1,1
LS,1,1
LU,1,1
LV,1,3
LY,1,2
MA,1,1
MD,1,4
MK,1,1
MM,1,2
MN,1,1
