country_code,h3,institution_count
BR,9,388
TR,7,163
ID,6,276
AU,5,34
CI,5,10
CM,5,16
BJ,4,6
DE,4,57
ET,4,34
FR,4,86
GB,4,84
GH,4,19
IN,4,242
MA,4,22
NG,4,121
SN,4,12
US,4,377
ZA,4,23
AR,3,52
BE,3,15
CA,3,45
CD,3,23
CH,3,12
CO,3,72
CR,3,15
DZ,3,45
KE,3,22
MX,3,100
MY,3,28
PE,3,49
PT,3,51
SE,3,11
BD,2,27
BF,2,7
BI,2,2
BW,2,5
CL,2,25
CN,2,160
CU,2,18
CZ,2,4
DK,2,6
EC,2,37
EG,2,27
ES,2,48
GA,2,5
GR,2,16
IE,2,4
IR,2,71
IT,2,44
JP,2,57
MG,2,9
ML,2,4
MW,2,3
MZ,2,9
NE,2,4
NI,2,10
NL,2,15
NO,2,6
NP,2,6
NZ,2,12
PH,2,38
PK,2,44
PR,2,8
PY,2,9
RO,2,16
SA,2,12
SD,2,17
SL,2,3
SS,2,2
TD,2,3
TG,2,4
TH,2,33
TN,2,10
TZ,2,10
UG,2,12
UY,2,6
VE,2,18
VN,2,14
ZW,2,9
AE,1,4
AL,1,7
AO,1,4
AT,1,9
AW,1,1
AZ,1,4
BB,1,1
BG,1,1
BH,1,1
BN,1,2
BO,1,11
BT,1,2
BY,1,1
CF,1,2
CG,1,2
CV,1,1
CY,1,7
DJ,1,1
DO,1,8
EE,1,2
ER,1,1
FI,1,6
