country_code,h3,institution_count
US,26,1827
IT,19,113
DE,17,235
GB,17,254
CA,14,143
ES,14,114
AU,13,67
CN,13,605
FR,13,162
JP,12,494
KR,11,180
TR,11,188
BR,10,350
TW,10,100
NL,9,58
PL,9,103
CH,8,44
IN,8,692
IR,8,201
SE,8,37
AT,7,44
BE,7,30
FI,7,27
GR,7,41
IL,7,37
CL,6,51
DK,6,23
EG,6,50
IE,6,19
MY,6,56
NO,6,30
AR,5,69
CO,5,106
CZ,5,28
HK,5,8
HU,5,26
MX,5,154
NG,5,90
NZ,5,19
PT,5,63
RO,5,37
RU,5,188
SA,5,42
SG,5,20
TH,5,63
TN,5,15
ZA,5,31
BG,4,20
CY,4,12
ET,4,34
HR,4,16
ID,4,162
LB,4,14
MA,4,22
PK,4,133
RS,4,17
AE,3,26
BA,3,10
BD,3,56
CM,3,9
CR,3,20
EC,3,40
GE,3,17
GH,3,16
LK,3,14
NP,3,17
PE,3,54
PH,3,71
PR,3,21
PS,3,8
QA,3,5
SI,3,19
SK,3,14
UA,3,71
UG,3,15
VE,3,17
VN,3,39
AG,2,2
AM,2,3
AZ,2,7
BB,2,2
BH,2,5
BJ,2,3
BO,2,17
BY,2,9
CD,2,10
CU,2,21
DO,2,8
DZ,2,24
EE,2,8
GA,2,2
HN,2,6
IQ,2,40
IS,2,3
JM,2,4
JO,2,21
KE,2,18
KH,2,5
KN,2,4
KZ,2,22
LT,2,12
