country_code,h3,institution_count
US,12,909
CN,11,732
IT,11,75
DE,9,128
ES,9,59
FR,9,126
JP,8,276
RU,8,284
BR,7,129
CA,7,72
GB,7,107
KR,7,126
MA,7,27
PL,7,75
AU,6,36
BE,6,15
CZ,6,23
GR,6,26
IL,6,20
IN,6,510
RO,6,43
SA,6,40
SE,6,21
TR,6,156
CH,5,21
DZ,5,58
FI,5,14
HK,5,8
HU,5,19
IR,5,142
TN,5,19
TW,5,67
UA,5,103
VN,5,82
AR,4,29
AT,4,20
AZ,4,21
BG,4,24
CL,4,28
DK,4,7
EG,4,41
HR,4,10
ID,4,365
IE,4,8
KZ,4,38
MX,4,56
NL,4,20
NO,4,10
PK,4,87
PT,4,26
RS,4,10
TH,4,47
UZ,4,34
AE,3,14
AM,3,8
BY,3,18
CM,3,8
CO,3,41
CY,3,7
EC,3,13
GE,3,14
GH,3,17
IQ,3,29
JO,3,24
MY,3,40
NG,3,67
SK,3,11
YE,3,11
ZA,3,23
AL,2,7
BA,2,8
BD,2,26
BF,2,4
BI,2,3
DO,2,2
EE,2,3
ET,2,18
KE,2,17
KG,2,9
KW,2,2
LB,2,9
LT,2,8
LV,2,5
LY,2,11
MN,2,6
MO,2,3
MZ,2,5
NP,2,9
NZ,2,6
OM,2,10
PE,2,16
PH,2,69
PR,2,6
PS,2,9
QA,2,5
SG,2,6
SN,2,5
SY,2,5
TJ,2,9
VE,2,14
AF,1,10
