country_code,h3,institution_count
CN,29,932
US,16,1197
KR,15,168
IT,13,93
AU,12,46
DE,12,212
ES,12,87
IN,12,867
JP,12,388
BR,11,255
FR,11,192
GB,11,174
CA,10,100
EG,10,58
IR,10,234
MY,10,68
PL,10,134
SA,10,42
TW,10,116
MA,9,32
PK,9,139
SE,9,30
DZ,8,60
MX,8,178
NL,8,41
PT,8,50
TH,8,91
TR,8,169
CZ,7,27
GR,7,33
ID,7,261
IQ,7,57
RO,7,43
RU,7,337
VN,7,94
ZA,7,31
AE,6,32
AR,6,66
BD,6,81
BE,6,22
CH,6,36
CL,6,48
CO,6,133
DK,6,13
FI,6,21
HK,6,11
IE,6,16
IL,6,21
NO,6,21
TN,6,23
AT,5,35
HU,5,21
JO,5,25
NG,5,128
BG,4,28
CM,4,10
CY,4,15
EC,4,51
ET,4,35
HR,4,17
KZ,4,43
LB,4,17
LK,4,16
NZ,4,15
PE,4,68
PH,4,74
RS,4,15
SI,4,17
UA,4,106
UZ,4,41
BY,3,18
CI,3,6
CU,3,20
EE,3,6
GE,3,10
GH,3,25
KE,3,23
KW,3,9
LT,3,14
LV,3,11
LY,3,11
OM,3,17
PR,3,11
PS,3,14
QA,3,9
SG,3,18
SK,3,16
VE,3,25
YE,3,14
AF,2,11
AM,2,6
AZ,2,17
BA,2,10
BF,2,4
BH,2,8
BJ,2,4
BN,2,2
BW,2,4
CD,2,4
CR,2,19
GT,2,6
