country_code,h3,institution_count
US,13,1342
AU,10,51
IT,10,102
GB,9,199
CA,8,103
KR,8,232
CN,7,718
DE,7,215
ES,7,91
FR,7,169
IN,7,706
MY,7,78
SE,7,31
BE,6,21
FI,6,26
HK,6,11
ID,6,471
NL,6,49
NZ,6,19
TW,6,122
BR,5,242
CH,5,44
DK,5,17
NO,5,22
PK,5,141
PL,5,110
PT,5,65
SA,5,40
SK,5,21
TR,5,172
VN,5,86
ZA,5,32
AE,4,31
AT,4,38
BD,4,83
CL,4,29
CZ,4,27
GR,4,34
IE,4,15
IL,4,24
IR,4,163
JP,4,270
LK,4,20
LT,4,21
NG,4,107
RO,4,48
SG,4,19
TH,4,87
CY,3,20
EG,3,47
GH,3,35
HR,3,22
HU,3,19
JO,3,24
KE,3,42
KW,3,7
LV,3,20
MA,3,28
MO,3,5
MX,3,87
PE,3,49
PH,3,100
RS,3,15
RU,3,136
SI,3,15
TN,3,20
AL,2,15
AR,2,23
BA,2,12
BG,2,22
BH,2,9
CO,2,78
CR,2,9
DZ,2,28
EC,2,40
EE,2,6
ET,2,29
GE,2,11
IQ,2,42
IS,2,2
KH,2,10
KZ,2,22
LB,2,19
ME,2,4
MK,2,10
MN,2,8
MT,2,3
MU,2,5
NP,2,9
OM,2,17
PR,2,11
QA,2,9
TZ,2,18
UA,2,70
UG,2,8
UZ,2,23
XK,2,4
YE,2,7
ZW,2,12
AF,1,5
AM,1,3
