country_code,h3,institution_count
US,12,1769
GB,11,299
CA,7,135
DE,7,223
ES,7,110
FR,7,218
AU,6,68
BR,6,257
IT,6,119
NL,6,52
BE,5,30
CH,5,42
IE,5,22
IR,5,60
PL,5,152
SE,5,32
AR,4,59
AT,4,40
DK,4,19
FI,4,21
IL,4,25
MX,4,115
NO,4,34
NZ,4,17
PT,4,47
TR,4,166
CL,3,46
CO,3,86
CR,3,19
CZ,3,30
GR,3,28
HU,3,22
LT,3,14
PE,3,45
RU,3,168
SG,3,14
ZA,3,20
AE,2,15
BG,2,11
BO,2,11
CN,2,127
CU,2,22
DO,2,8
DZ,2,27
EC,2,37
EE,2,8
EG,2,22
GH,2,8
GT,2,6
HK,2,8
HR,2,8
ID,2,96
IN,2,166
IS,2,5
JP,2,117
KR,2,40
MT,2,3
NG,2,40
PH,2,40
PK,2,29
PR,2,15
RO,2,28
SK,2,19
UA,2,63
VE,2,23
AD,1,1
AF,1,2
AG,1,2
AL,1,7
AM,1,4
AO,1,5
AW,1,1
AZ,1,7
BA,1,6
BD,1,15
BF,1,1
BH,1,2
BI,1,1
BJ,1,1
BN,1,2
BS,1,1
BW,1,1
BY,1,10
CD,1,8
CF,1,1
CI,1,6
CM,1,5
CY,1,11
ET,1,10
FJ,1,1
FO,1,1
GA,1,1
GD,1,1
GE,1,6
GF,1,1
GL,1,1
GU,1,1
GY,1,1
HN,1,3
HT,1,2
IQ,1,14
