country_code,h3,institution_count
CN,35,1012
US,30,2006
DE,26,279
FR,24,229
GB,24,268
IT,23,107
JP,23,697
ES,21,101
IN,21,1020
KR,21,240
AU,18,64
RU,18,543
CA,17,155
BR,16,341
PL,16,124
IR,14,272
TR,14,187
TW,14,134
EG,13,71
MX,13,203
PK,13,158
SA,13,48
AR,12,60
CZ,12,33
MA,12,43
ZA,12,32
BE,11,31
CH,11,44
MY,11,72
NL,11,41
SE,11,36
TH,11,112
DZ,10,60
FI,10,26
RO,10,62
UA,10,179
VN,10,110
AT,9,46
BD,9,91
IE,9,18
PT,9,58
AE,8,34
CL,8,49
GR,8,44
HU,8,30
ID,8,353
IQ,8,61
NG,8,133
NZ,8,15
CO,7,106
HK,7,11
IL,7,34
JO,7,24
SK,7,25
TN,7,29
BG,6,37
BY,6,39
DK,6,15
KZ,6,62
LB,6,20
NO,6,26
SG,6,24
AZ,5,24
EC,5,44
LK,5,20
LT,5,19
LV,5,20
PH,5,84
AM,4,10
BA,4,13
CM,4,14
CR,4,13
CY,4,16
EE,4,12
ET,4,35
GH,4,27
HR,4,20
KE,4,38
KP,4,5
KW,4,7
LY,4,12
MO,4,4
NP,4,15
PE,4,50
PR,4,23
PS,4,15
RS,4,16
SI,4,27
SN,4,8
UZ,4,47
VE,4,23
YE,4,15
CI,3,9
CU,3,19
DO,3,9
GE,3,16
KH,3,9
MD,3,10
ME,3,3
MK,3,7
MM,3,17
