country_code,h3,institution_count
US,25,2298
GB,20,292
AU,19,75
CA,18,181
CN,17,884
DE,16,234
FR,16,212
ES,15,103
IT,14,112
BR,13,373
JP,12,533
ZA,11,36
AR,10,85
PL,10,115
PT,10,61
BE,9,30
CH,9,54
CL,9,63
ID,9,422
IN,9,797
KR,9,165
MX,9,203
NL,9,53
NZ,9,26
SE,9,30
CZ,8,32
FI,8,33
HU,8,31
MY,8,64
NO,8,31
RU,8,379
TH,8,95
AT,7,46
IL,7,27
IR,7,201
TW,7,101
VN,7,123
CO,6,129
DK,6,19
EG,6,50
GR,6,37
HK,6,10
IE,6,17
KE,6,46
NG,6,125
PE,6,78
SA,6,39
TR,6,152
BD,5,72
DZ,5,52
EC,5,55
ET,5,36
MA,5,31
PK,5,118
RO,5,49
SK,5,22
TN,5,23
TZ,5,29
AE,4,25
BG,4,29
BO,4,30
CM,4,15
CR,4,26
EE,4,11
GH,4,25
HR,4,18
IQ,4,42
LK,4,19
LT,4,20
LV,4,17
NP,4,16
PH,4,140
PR,4,27
RS,4,16
SI,4,19
UA,4,109
UG,4,25
VE,4,28
ZW,4,11
BF,3,4
BJ,3,7
BW,3,5
BY,3,22
CD,3,28
CI,3,9
CU,3,23
CY,3,17
GE,3,17
GT,3,10
IS,3,6
JM,3,5
JO,3,17
KH,3,17
KZ,3,46
LB,3,13
MG,3,8
MK,3,6
MM,3,32
MN,3,12
MO,3,5
MW,3,5
