country_code,h3,institution_count
CN,12,804
US,12,928
DE,9,181
FR,9,162
GB,9,144
IN,8,717
JP,8,324
KR,8,159
AU,7,48
CA,7,93
ES,7,74
IT,7,72
BR,6,155
FI,6,16
GR,6,32
HK,6,8
SE,6,21
TW,6,107
AT,5,30
BE,5,23
CZ,5,22
EG,5,49
IE,5,17
IL,5,22
MY,5,61
NL,5,22
PL,5,58
SA,5,41
TR,5,143
AE,4,30
BD,4,68
CH,4,31
DZ,4,48
HU,4,21
IQ,4,48
IR,4,139
MA,4,32
MX,4,78
PK,4,114
PT,4,30
RO,4,34
RS,4,16
SG,4,21
SK,4,12
TH,4,53
TN,4,17
VN,4,66
AR,3,30
CL,3,25
CO,3,55
CY,3,14
DK,3,8
ID,3,147
JO,3,26
KW,3,7
LK,3,15
MO,3,4
NG,3,92
NO,3,18
NZ,3,10
RU,3,137
UA,3,45
ZA,3,19
BA,2,12
BG,2,14
BN,2,3
BY,2,9
CR,2,3
CU,2,10
EC,2,28
EE,2,3
ET,2,13
GH,2,20
HR,2,11
KZ,2,24
LB,2,21
LT,2,6
LY,2,9
ME,2,3
MK,2,7
MM,2,9
MN,2,5
MU,2,6
NP,2,9
PE,2,29
PH,2,49
PS,2,12
SD,2,19
SI,2,10
SN,2,2
VE,2,8
YE,2,8
ZM,2,4
AF,1,7
AL,1,4
AM,1,3
AO,1,1
AZ,1,9
BF,1,3
BH,1,3
BI,1,1
