country_code,h3,institution_count
US,19,1401
CN,13,682
BR,11,356
CA,11,114
FR,11,148
GB,11,177
IT,11,81
AU,10,46
DE,10,162
JP,10,386
ES,9,79
AR,8,72
KR,8,154
MX,8,153
PL,8,83
TR,8,161
BE,7,20
CH,7,29
EG,7,46
GR,7,33
IN,7,689
NL,7,40
ZA,7,27
AT,6,30
CL,6,49
CZ,6,22
IL,6,22
IR,6,183
MY,6,46
NZ,6,20
PK,6,115
PT,6,46
SE,6,28
TH,6,73
CO,5,108
FI,5,22
HU,5,24
IE,5,15
MA,5,28
RO,5,38
RU,5,225
SA,5,38
TW,5,68
BD,4,56
BG,4,22
DK,4,11
DZ,4,54
EC,4,48
ET,4,33
HR,4,16
ID,4,247
KE,4,32
LV,4,8
NG,4,110
NO,4,15
RS,4,10
SK,4,20
TN,4,19
AE,3,20
BJ,3,8
CI,3,10
CM,3,8
CR,3,17
CU,3,20
EE,3,6
GH,3,20
HK,3,7
IQ,3,38
JO,3,15
KZ,3,24
LB,3,9
LK,3,17
LT,3,12
NI,3,12
NP,3,12
PE,3,55
PH,3,76
PR,3,17
UA,3,71
UG,3,17
UY,3,8
VE,3,19
VN,3,55
AL,2,9
AM,2,8
BA,2,11
BF,2,5
BI,2,2
BO,2,19
BT,2,2
CD,2,12
CY,2,11
DO,2,10
FJ,2,3
GA,2,5
GE,2,11
GN,2,2
GT,2,7
HN,2,7
KG,2,6
KH,2,12
