country_code,h3,institution_count
CN,4,681
GB,4,100
IN,4,411
ZA,4,25
DE,3,62
KE,3,40
NL,3,26
US,3,341
AE,2,15
AU,2,32
BD,2,42
BE,2,10
BR,2,110
CA,2,47
CH,2,13
CO,2,50
CR,2,7
DK,2,7
ES,2,31
ET,2,23
FI,2,9
GH,2,28
ID,2,107
IE,2,8
IR,2,57
JP,2,44
KR,2,43
LK,2,14
MW,2,4
MX,2,34
MY,2,48
NG,2,81
NP,2,9
NZ,2,7
PE,2,25
PH,2,54
PK,2,60
PT,2,19
SA,2,20
SE,2,16
SG,2,6
TH,2,40
TZ,2,16
UG,2,14
VN,2,31
ZM,2,9
AF,1,3
AL,1,3
AR,1,22
AT,1,9
AZ,1,2
BA,1,1
BB,1,1
BF,1,3
BG,1,4
BH,1,4
BI,1,2
BJ,1,4
BN,1,2
BO,1,4
BT,1,1
BW,1,3
CD,1,4
CG,1,1
CL,1,16
CM,1,4
CU,1,1
CV,1,1
CY,1,5
CZ,1,7
DZ,1,6
EC,1,22
EE,1,1
EG,1,15
FJ,1,1
FR,1,36
GM,1,1
GN,1,1
GR,1,7
GT,1,1
GY,1,1
HK,1,7
HN,1,1
HR,1,3
HT,1,1
HU,1,8
IL,1,2
IQ,1,13
IS,1,1
IT,1,28
JM,1,2
JO,1,8
KG,1,4
KH,1,4
KW,1,3
KZ,1,8
LA,1,1
LB,1,8
LR,1,2
LS,1,1
LT,1,5
