country_code,h3,institution_count
US,26,1532
CN,20,922
GB,20,211
DE,17,200
FR,17,196
CA,16,128
IT,13,93
JP,13,446
AU,12,52
ES,12,76
IN,11,605
KR,10,158
NL,10,39
PL,9,81
RU,9,345
SE,9,29
AT,8,44
CH,8,37
AR,7,49
BE,7,17
BR,7,181
FI,7,29
GR,7,30
IL,7,18
NO,7,23
NZ,7,22
TW,7,104
CL,6,47
DK,6,19
HK,6,10
IE,6,13
MX,6,101
PT,6,34
ZA,6,25
CZ,5,30
MY,5,51
RO,5,35
AE,4,17
CO,4,60
EC,4,33
EE,4,7
EG,4,34
HU,4,25
ID,4,136
IR,4,133
LT,4,12
NP,4,8
PE,4,42
PH,4,63
PK,4,83
SA,4,33
TH,4,59
TN,4,15
TR,4,100
UA,4,81
VN,4,68
BD,3,52
BG,3,21
CM,3,9
CR,3,8
DZ,3,38
ET,3,23
GH,3,15
HR,3,10
IS,3,5
KG,3,13
KZ,3,32
MA,3,24
MN,3,10
NG,3,70
PR,3,10
RS,3,11
SK,3,13
AL,2,5
AM,2,6
BO,2,10
BT,2,2
BW,2,3
BY,2,17
CI,2,7
CU,2,15
CY,2,11
FJ,2,3
GE,2,12
GT,2,2
IQ,2,35
JM,2,4
JO,2,12
KE,2,16
KW,2,5
LB,2,9
LK,2,12
LV,2,8
LY,2,8
MK,2,2
MM,2,10
MO,2,5
MZ,2,4
NE,2,2
OM,2,6
QA,2,4
