country_code,h3,institution_count
US,19,1172
CN,14,590
GB,14,172
IT,13,76
CA,12,87
JP,12,289
AU,11,60
DE,11,136
FR,10,115
KR,10,111
TR,10,162
IN,9,647
IR,9,157
NL,9,36
BR,8,300
EG,8,48
ES,8,85
PL,8,101
SE,8,32
TW,8,70
BE,7,25
GR,7,28
TH,7,37
CH,6,27
IE,6,14
IL,6,25
NG,6,95
NO,6,18
RO,6,33
AT,5,30
CL,5,36
ET,5,35
FI,5,19
HR,5,17
MX,5,127
NZ,5,15
PK,5,128
PT,5,44
RU,5,148
SA,5,38
TN,5,13
ZA,5,23
BG,4,17
CO,4,73
CZ,4,18
DK,4,16
HU,4,16
ID,4,185
LB,4,14
LK,4,14
MY,4,44
NP,4,17
RS,4,11
SG,4,15
AE,3,22
AR,3,51
BA,3,11
BD,3,81
CM,3,11
CY,3,13
EC,3,34
GH,3,21
HK,3,7
IQ,3,49
IS,3,4
JM,3,3
JO,3,19
KE,3,26
KZ,3,22
MA,3,24
OM,3,8
PE,3,41
PR,3,13
QA,3,4
SD,3,27
UA,3,47
UG,3,18
VE,3,12
VN,3,41
AF,2,7
AL,2,7
BB,2,2
BF,2,4
BH,2,5
BJ,2,4
BO,2,10
BY,2,8
CD,2,18
CI,2,5
CR,2,11
CU,2,18
DZ,2,19
GE,2,13
KW,2,5
LT,2,11
LY,2,13
MK,2,8
ML,2,4
MM,2,8
MO,2,3
MT,2,2
